Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
2029,10/1/2020,0,0,16.2,24.9,13.9,19.4,0
2029,10/2/2020,0,0,16.5,23.6,13.4,18.8,0
2029,10/3/2020,0,0,16,25.1,15.6,19.8,0
2029,10/4/2020,0,0,17.1,23.6,13.5,18.6,0
2029,10/5/2020,0,0,12.3,24.7,14,19.3,0
2029,10/6/2020,0,0,12.9,22.9,11.3,15.9,0
2029,10/7/2020,0,0,14.6,22,12.2,16.4,0
2029,10/8/2020,0,0,16.6,21.8,12.9,17.3,0
2029,10/9/2020,0,0,15.5,22.7,13.2,17.5,0
2029,10/10/2020,0,0,16.4,20.5,12.9,16.6,0
2029,10/11/2020,0,0.4,3.7,16.4,3.9,10.4,0
2029,10/12/2020,0,0.5,8.2,8.9,1.4,5.6,0
2029,10/13/2020,0,0.5,9.5,14.3,7,10.7,0
2029,10/14/2020,0,0.6,8.9,16.9,9.5,12.2,0
2029,10/15/2020,0,0.6,2.2,8.9,3,5.9,0
2029,10/16/2020,0,0.6,6.5,8.2,0.6,4.6,0
2029,10/17/2020,0,0.6,13.2,17.1,6.5,12.3,0
2029,10/18/2020,0,0.6,9.6,14.4,8.5,11.7,0
2029,10/19/2020,0,0.6,9.8,16.3,8.5,11.9,0
2029,10/20/2020,0,0.6,12,14.9,6.8,11.1,0
2029,10/21/2020,0,0.6,7.7,12.9,4.2,9.4,0
2029,10/22/2020,0,0.6,-2.4,9.9,-1.6,5.9,0
2029,10/23/2020,0,0.6,-1.4,2.8,-3.9,-0.9,0
2029,10/24/2020,0,0.7,8.3,9.8,-4.3,4,0
2029,10/25/2020,0,0.7,-8.4,8.4,-7.9,1.5,0
2029,10/26/2020,0,0.7,-5.8,-2.8,-9.6,-6.3,0
2029,10/27/2020,0,0.8,1.1,3.1,-5.8,-1.1,0
2029,10/28/2020,0,0.8,9.1,10.7,0.6,6.6,0
2029,10/29/2020,0,0.8,10.9,14.8,6.9,10.8,0
2029,10/30/2020,0,0.8,14.2,17.9,9.2,13.4,0
2029,10/31/2020,0,0.8,3.6,17.9,4.5,12.6,0
2029,11/1/2020,0,0.8,5.7,9.6,1.4,5,0
2029,11/2/2020,0,0.8,9.2,11.7,3.4,8,0
2029,11/3/2020,0,0.8,13.2,17.2,6.4,11.9,0
2029,11/4/2020,0,0.8,10.6,19.7,9.4,13.7,0
2029,11/5/2020,0,0.8,13.2,17.2,9.5,13,0
2029,11/6/2020,0,0.8,14.3,18.9,11.7,14.8,0
2029,11/7/2020,0,0.8,2.6,15.8,2.7,10.5,0
2029,11/8/2020,0.2,1,-5.2,2.7,-5.1,0.2,1
2029,11/9/2020,0.3,1.3,-7.4,-5.2,-7.1,-6.1,2
2029,11/10/2020,0.5,1.4,-6.5,-5.2,-8.2,-6.8,1
2029,11/11/2020,0.8,1.6,-3,0.7,-6.5,-2.7,3
2029,11/12/2020,0.8,1.7,-5.7,-2.1,-7.9,-4.4,2
2029,11/13/2020,0.8,1.7,-0.8,-0.4,-8.4,-3.6,2
2029,11/14/2020,1.6,1.9,-3.2,1.7,-2.7,-0.1,5
2029,11/15/2020,1.6,2.2,2.2,0.3,-4,-2.3,5
2029,11/16/2020,1.6,2.9,4.1,3.9,0.8,2.5,5
2029,11/17/2020,1.2,2.9,3,9.8,3.9,6.2,2
2029,11/18/2020,1.1,3.3,2.8,12.1,2.8,6.1,1
2029,11/19/2020,0.5,3.7,-0.2,6.5,-0.8,2.9,1
2029,11/20/2020,0.4,3.7,-2.9,0.8,-3.8,-0.8,1
2029,11/21/2020,0.4,3.7,-4.6,0.9,-4.7,-2.5,1
2029,11/22/2020,0.4,3.7,-5.8,1.5,-5.2,-2.8,1
2029,11/23/2020,0.4,3.7,-0.7,0.8,-5.8,-2.5,1
2029,11/24/2020,0.4,3.7,-1.6,0.3,-2.6,-1.3,1
2029,11/25/2020,0.5,3.7,1.2,2.6,-3.5,-1.3,1
2029,11/26/2020,0.9,4.1,-4.4,2.2,-4.2,-1.9,3
2029,11/27/2020,0.9,4.1,-2.6,-1.7,-5.5,-3.4,2
2029,11/28/2020,0.9,4.1,-3.1,2.7,-4.2,-1.5,2
2029,11/29/2020,0.9,4.1,-2.9,2.1,-4,-1.1,1
2029,11/30/2020,0.9,4.1,-4.1,0.8,-5.5,-2.5,1
2029,12/1/2020,0.9,4.1,-3.2,4.8,-4.1,-0.4,1
2029,12/2/2020,0.9,4.1,-4.2,-0.1,-5.4,-3.1,1
2029,12/3/2020,0.9,4.1,-4.3,-0.5,-6.4,-3.1,1
2029,12/4/2020,0.9,4.1,-3.3,1.5,-6,-2.4,1
2029,12/5/2020,0.9,4.1,-4.5,4.6,-4.6,-1.6,1
2029,12/6/2020,1,4.1,0.3,2.9,-4.5,-0.4,1
2029,12/7/2020,1,4.1,-0.4,3.9,-0.7,0.9,1
2029,12/8/2020,1,4.1,2,6,-3,1.6,1
2029,12/9/2020,1,4.1,-1.7,8.4,-1.1,3.2,1
2029,12/10/2020,1,4.1,-2.4,5.3,-2.2,1.2,1
2029,12/11/2020,1.1,4.1,-3.7,1.9,-5.3,-2.5,2
2029,12/12/2020,1.1,4.2,-7.4,-2.7,-7.9,-5.2,2
2029,12/13/2020,1.1,4.2,-6.6,-2.8,-8.4,-5.9,2
2029,12/14/2020,1.3,4.4,-5.7,-2.9,-6.8,-5.4,4
2029,12/15/2020,1.3,4.4,-4,-2.4,-6.6,-4.3,4
2029,12/16/2020,1.3,4.5,0.2,0.7,-5.2,-2.2,4
2029,12/17/2020,1.3,4.5,3.9,4,-0.6,1.2,4
2029,12/18/2020,1.4,4.6,-2.2,3.9,-2.2,-0.2,5
2029,12/19/2020,1.4,4.6,-0.2,1.3,-3.4,-1.3,5
2029,12/20/2020,1.4,4.6,3.1,2.6,-0.2,1.2,5
2029,12/21/2020,1,4.6,5.9,6.8,1.2,5,2
2029,12/22/2020,0.3,4.6,4.8,11,5.4,7.4,1
2029,12/23/2020,0.3,4.6,-6,4.8,-6.1,-3.3,1
2029,12/24/2020,0.3,4.6,-7,-1.4,-8,-5.2,1
2029,12/25/2020,0.3,4.6,-2.2,0.6,-7,-3.1,1
2029,12/26/2020,0.3,4.6,4.2,5,-5,-0.1,1
2029,12/27/2020,1,5.1,-3,4.2,-3.3,-0.8,4
2029,12/28/2020,1,5.1,-5.3,0.6,-6.7,-3.4,3
2029,12/29/2020,1,5.1,-3.7,-2.2,-6.4,-4.5,3
2029,12/30/2020,1,5.1,-2.3,-0.8,-4.1,-2.3,3
2029,12/31/2020,1,5.1,-1.7,2,-2.3,-0.4,3
2029,1/1/2021,1,5.1,-2.2,0.4,-2.5,-1.3,3
2029,1/2/2021,1,5.1,-0.9,2.3,-3.9,-1.4,3
2029,1/3/2021,1.3,5.3,-0.3,0.4,-2.1,-0.6,4
2029,1/4/2021,1.6,5.5,1.7,2.9,-0.5,1.4,6
2029,1/5/2021,1.8,5.8,-2.2,4.8,-1.6,1.8,6
2029,1/6/2021,2.2,5.9,-2,1.4,-3.8,-2.1,5
2029,1/7/2021,2.2,5.9,0.1,4.3,-5.1,0.2,5
2029,1/8/2021,2.5,6.1,-4.2,1,-3.9,-1.1,7
2029,1/9/2021,2.7,6.3,-4.3,-0.4,-4.3,-3.5,9
2029,1/10/2021,2.7,6.3,-6.9,-2.7,-6.9,-4.5,8
2029,1/11/2021,2.7,6.3,-4.4,-0.9,-7.1,-4.3,8
2029,1/12/2021,2.7,6.4,-1.1,0.3,-6.9,-2.9,8
2029,1/13/2021,2.8,7,5.7,4.8,-1.8,2.5,8
2029,1/14/2021,2.3,7.2,-3.8,6.7,-3.5,2.6,5
2029,1/15/2021,2.3,7.2,5.2,4.7,-3.8,1.4,5
2029,1/16/2021,2.3,7.2,1,8,0.8,3.6,5
2029,1/17/2021,2.3,7.2,2.7,3.7,-1.1,1.6,4
2029,1/18/2021,2.3,7.2,-1.7,6.1,-1.4,1.9,4
2029,1/19/2021,2.2,7.2,-5.6,-0.3,-5.4,-2.6,4
2029,1/20/2021,2.2,7.2,-4.5,-0.2,-6.1,-3.6,4
2029,1/21/2021,2.2,7.3,1.5,3.5,-5.4,-0.6,4
2029,1/22/2021,2.2,7.3,-0.4,3.2,-0.4,1.3,4
2029,1/23/2021,2.2,7.3,-3.5,-0.1,-3.1,-1.6,4
2029,1/24/2021,2.2,7.3,-5.4,-1.9,-7.1,-4.3,4
2029,1/25/2021,2,7.3,-5.9,-0.1,-6.9,-4.1,4
2029,1/26/2021,1.9,7.3,-7.2,-4.9,-8.7,-7,4
2029,1/27/2021,2,7.3,-7.7,-3.9,-7.9,-6.1,4
2029,1/28/2021,2.3,7.4,-1.8,-0.3,-7.9,-3.9,6
2029,1/29/2021,2.4,7.4,-1.1,2.7,-3.3,-0.5,6
2029,1/30/2021,2.5,7.6,-2.6,0.3,-3.3,-1.5,8
2029,1/31/2021,2.6,7.6,-1.2,1.1,-4.2,-1.7,8
2029,2/1/2021,2.6,7.6,-2.9,3.5,-5.5,-0.7,7
2029,2/2/2021,2.7,7.6,1.5,6.1,-3.4,0.5,6
2029,2/3/2021,2.8,7.8,-4.5,7.1,-4.2,2.7,9
2029,2/4/2021,2.9,7.9,-4,-2.8,-4.5,-3.7,10
2029,2/5/2021,3,7.9,-0.6,-0.7,-5.9,-3.2,9
2029,2/6/2021,3,7.9,-0.3,2.4,-0.6,0.5,8
2029,2/7/2021,3,7.9,-0.6,5.8,-1.7,1.4,8
2029,2/8/2021,3,7.9,-0.1,2.1,-2.3,0.4,7
2029,2/9/2021,3,7.9,0,0.6,-6.2,-3.1,7
2029,2/10/2021,3,7.9,-2.1,4.5,-1.5,0.7,7
2029,2/11/2021,3,7.9,0.6,4.1,-2.7,0.7,7
2029,2/12/2021,3.2,8.3,-0.4,1.7,-1.7,-0.2,11
2029,2/13/2021,3.4,8.5,-0.3,-0.2,-3.3,-1.5,12
2029,2/14/2021,3.6,8.8,-5.4,-0.3,-5.4,-2.5,14
2029,2/15/2021,3.9,9,-1.3,-1.5,-5.5,-3.6,15
2029,2/16/2021,5.4,9.3,-1.8,2.5,-1.6,-0.1,21
2029,2/17/2021,6.2,9.5,-5,-1.8,-4.9,-3.2,24
2029,2/18/2021,6.8,9.7,-7,-2.4,-6.8,-4.9,25
2029,2/19/2021,7.4,9.8,-1.6,-1.9,-9.5,-5,27
2029,2/20/2021,7.6,9.9,-3.6,1.2,-3.4,-0.5,27
2029,2/21/2021,7.6,10,-5.3,-2.3,-5.4,-3.8,26
2029,2/22/2021,7.6,10.1,-0.1,-0.3,-6.4,-3.5,26
2029,2/23/2021,7.6,10.1,3,4.9,-0.1,2.6,24
2029,2/24/2021,7.6,10.1,-4.1,3,-5.8,-2.3,24
2029,2/25/2021,7.6,10.1,-6.8,-3.7,-8.1,-5.9,23
2029,2/26/2021,7.6,10.1,-4.5,-0.2,-7.3,-4.2,23
2029,2/27/2021,7.6,10.1,-6.1,-3.1,-6.1,-4.6,23
2029,2/28/2021,7.6,10.1,-9.2,-4.6,-7.3,-6.2,23
2029,3/1/2021,7.6,10.1,-3.5,-0.4,-9.2,-4.1,23
2029,3/2/2021,7.6,10.2,-0.1,4.4,-5.4,-0.6,22
2029,3/3/2021,7.5,10.2,3,7.5,-0.1,3.9,22
2029,3/4/2021,7.5,10.2,2.5,7.1,0.7,4.1,22
2029,3/5/2021,7.4,10.2,4.6,10.4,2.4,5.2,21
2029,3/6/2021,7.1,10.2,3.3,11.4,4,7.2,19
2029,3/7/2021,7.1,10.3,-2.4,6.2,-2.5,1.7,19
2029,3/8/2021,7,10.3,0.6,5.2,-2.4,1.2,19
2029,3/9/2021,7,10.3,-2.3,3.7,-1.9,0.6,19
2029,3/10/2021,6.9,10.3,-1.9,2.9,-5.2,-1.5,19
2029,3/11/2021,6.9,10.3,-0.7,3.5,-5.1,-0.5,19
2029,3/12/2021,6.9,10.3,-0.7,4.4,-2.7,0.8,18
2029,3/13/2021,6.9,10.3,-1.1,4.2,-3.4,0.3,18
2029,3/14/2021,6.8,10.3,2.9,7.3,-1.3,2.7,17
2029,3/15/2021,6.8,10.3,2.6,11.4,2.9,6.9,16
2029,3/16/2021,6.7,10.3,-1.8,4.5,-1.3,2.2,16
2029,3/17/2021,6.5,10.3,2.2,5.9,-3,1,15
2029,3/18/2021,6.3,10.3,5.6,8.3,-0.6,4.3,14
2029,3/19/2021,5.9,10.3,5.3,12.2,3.5,8.2,13
2029,3/20/2021,5.4,10.4,1.4,7,1.5,4.6,12
2029,3/21/2021,5.2,10.4,-1.8,3.7,-2.3,0,12
2029,3/22/2021,5.1,10.4,1,4.5,-4,-0.1,12
2029,3/23/2021,5.1,10.8,-4.1,1,-3.7,-1.7,13
2029,3/24/2021,5.2,10.8,-3.5,1.5,-6.1,-2.3,13
2029,3/25/2021,5.3,10.9,-1.9,2.2,-3.8,-1,16
2029,3/26/2021,5.3,11.4,-3.3,-0.4,-3.8,-2.1,15
2029,3/27/2021,5.3,11.4,-0.4,4.2,-3.7,-0.2,13
2029,3/28/2021,4.8,11.4,8.6,9.9,-1.1,4.8,12
2029,3/29/2021,4,11.4,3.3,16.4,7.4,11,9
2029,3/30/2021,3.4,11.4,-6.4,3.3,-7.1,-3.4,8
2029,3/31/2021,3,11.4,-3.1,2.2,-6.6,-2.7,8
2029,4/1/2021,2.2,11.4,3.2,9.3,-3.6,2.7,5
2029,4/2/2021,1.2,11.4,10.3,17.2,0.5,9.5,2
2029,4/3/2021,0,11.4,11.6,16.6,6,12.3,0
2029,4/4/2021,0,11.4,10.3,19.6,8.1,12.6,0
2029,4/5/2021,0,11.4,6.2,16.1,5.8,11.8,0
2029,4/6/2021,0,11.4,-1.9,6.2,-2.1,0.2,0
2029,4/7/2021,0,11.4,5,9.5,-3.6,3.3,0
2029,4/8/2021,0,11.4,6.3,15.1,5,9.9,0
2029,4/9/2021,0,11.4,-4.4,6.3,-3.6,2.1,0
2029,4/10/2021,0,11.4,7.6,10.4,-4.5,3.3,0
2029,4/11/2021,0,11.4,-5.1,8.4,-4.6,4.1,0
2029,4/12/2021,0,11.4,-3.6,3.3,-7.2,-2,0
2029,4/13/2021,0,11.4,0.4,5.6,-4.6,0.6,0
2029,4/14/2021,0,11.4,0.5,5.1,-1.7,2,0
2029,4/15/2021,0,11.4,0.3,6.7,-1.8,1.4,0
2029,4/16/2021,0,11.4,3.9,8.2,-1.7,4.2,0
2029,4/17/2021,0,11.4,5.3,9,-0.1,4.6,0
2029,4/18/2021,0,11.4,7.8,12,1.9,7.5,0
2029,4/19/2021,0,11.4,10.7,17.8,5.9,11.5,0
2029,4/20/2021,0,11.4,0.2,10.8,2.7,8.1,0
2029,4/21/2021,0,11.4,2.3,8.6,-3,3.1,0
2029,4/22/2021,0,11.4,5.4,10.4,0.5,6.1,0
2029,4/23/2021,0,11.4,5,13.7,2.7,8,0
2029,4/24/2021,0,11.4,8.7,13.7,1.7,7.7,0
2029,4/25/2021,0,11.7,2.5,10.4,2.7,6.1,0
2029,4/26/2021,0,12.1,0.1,6.9,-0.4,1.9,0
2029,4/27/2021,0.4,12.4,-0.1,2.1,-1,0.1,2
2029,4/28/2021,0,12.5,6.3,9.6,-0.2,4.3,0
2029,4/29/2021,0,12.5,9.2,15.2,3.2,9.9,0
2029,4/30/2021,0,12.5,18.2,21.3,7.6,15.2,0
2029,5/1/2021,0,12.5,12.1,21.9,13,18.2,0
2029,5/2/2021,0,12.5,5.1,14.2,6.3,10.3,0
2029,5/3/2021,0,12.5,2.2,9.3,2,5.4,0
2029,5/4/2021,0,12.5,6.3,12.1,1.4,6.6,0
2029,5/5/2021,0,12.5,6.3,12.4,4.7,8.3,0
2029,5/6/2021,0,12.5,10.1,17.5,4.4,11.2,0
2029,5/7/2021,0,12.5,14.8,24.9,9.4,16.6,0
2029,5/8/2021,0,12.5,-0.7,14.8,-0.2,7.3,0
2029,5/9/2021,0,12.5,1.8,8.5,-2.9,2.6,0
2029,5/10/2021,0,12.5,2.5,10,0.1,4.4,0
2029,5/11/2021,0,12.5,3.2,10.4,0.8,5.4,0
2029,5/12/2021,0,12.5,8.1,13.9,2.9,8.5,0
2029,5/13/2021,0,12.5,14.3,20,6.2,13.3,0
2029,5/14/2021,0,12.5,12.4,19.3,11.1,15.1,0
2029,5/15/2021,0,12.5,11.3,17.9,10.3,14.1,0
2029,5/16/2021,0,12.5,11.8,17.9,9.5,13.1,0
2029,5/17/2021,0,12.5,12.1,20.6,9.9,15.4,0
2029,5/18/2021,0,12.5,14.6,22.1,12.1,17.3,0
2029,5/19/2021,0,12.5,5.4,16.1,6.2,11.9,0
2029,5/20/2021,0,12.5,0.6,5.6,1.2,3.6,0
2029,5/21/2021,0.1,13.1,0.1,6.8,-1.1,1.6,1
2029,5/22/2021,0.1,13.3,1.4,1.6,-0.4,0.8,1
2029,5/23/2021,0.1,14,1.8,4.4,-0.4,2,1
2029,5/24/2021,0.1,14.5,5.7,7,0.3,4,1
2029,5/25/2021,0,14.5,6.4,12.5,4.3,7.3,0
2029,5/26/2021,0,15.6,3.8,9.4,3.9,6.3,0
2029,5/27/2021,0,15.6,6.5,13.2,3.3,8,0
2029,5/28/2021,0,15.6,10.4,19.2,12.4,13.9,0
2029,5/29/2021,0,15.6,6.2,13.8,4,9.1,0
2029,5/30/2021,0,15.6,11.1,16.8,5.2,11.9,0
2029,5/31/2021,0,15.6,13.6,20.5,8.8,15,0
2029,6/1/2021,0,15.6,14,22.2,11.4,16.8,0
2029,6/2/2021,0,15.6,16.5,24.6,12.1,18.8,0
2029,6/3/2021,0,15.6,20,28,14.8,21.9,0
2029,6/4/2021,0,15.6,22.2,29.9,18.8,24.2,0
2029,6/5/2021,0,15.6,17.6,26.8,16.9,21.7,0
2029,6/6/2021,0,15.6,5.6,22.8,5.4,16.6,0
2029,6/7/2021,0,15.6,6.6,18.9,2.9,10.1,0
2029,6/8/2021,0,15.6,10.3,17.1,2.4,11.3,0
2029,6/9/2021,0,15.6,12.2,18.9,7.5,13.5,0
2029,6/10/2021,0,15.7,5.7,17.1,5.7,11.9,0
2029,6/11/2021,0,16.6,6.3,11.8,0.8,6,0
2029,6/12/2021,0,16.6,11.8,17.7,5,11.8,0
2029,6/13/2021,0,16.6,15.3,19.6,9.6,15,0
2029,6/14/2021,0,16.6,22.1,29.3,14.9,22.7,0
2029,6/15/2021,0,16.6,18.3,25.9,17.1,21.1,0
2029,6/16/2021,0,16.6,8.4,23.9,8.3,17,0
2029,6/17/2021,0,16.6,14.7,20.8,6.1,14.2,0
2029,6/18/2021,0,16.6,16.2,23.3,10.9,18.6,0
2029,6/19/2021,0,16.6,18.4,26,15.8,21.2,0
2029,6/20/2021,0,16.6,16.4,27.4,15.7,21.2,0
2029,6/21/2021,0,16.6,17.4,23.9,14.1,18.9,0
2029,6/22/2021,0,16.6,20.6,27.8,13.2,21.7,0
2029,6/23/2021,0,16.6,14.3,27,14.3,20.9,0
2029,6/24/2021,0,16.6,17.1,25.2,11.8,19,0
2029,6/25/2021,0,16.6,17.3,26.6,15.1,21.4,0
2029,6/26/2021,0,16.6,18.3,24.7,15.6,20.4,0
2029,6/27/2021,0,16.6,21.4,27,16.3,22.2,0
2029,6/28/2021,0,16.6,22.7,28.5,18,23.5,0
2029,6/29/2021,0,16.6,21.3,30.4,20.8,25.2,0
2029,6/30/2021,0,16.6,23.8,32,19.6,26.3,0
2029,7/1/2021,0,16.6,22.9,31.4,19.7,26.1,0
2029,7/2/2021,0,16.6,21.5,30.5,18.1,24.6,0
2029,7/3/2021,0,16.6,26,30.5,18.2,25.2,0
2029,7/4/2021,0,16.6,21.4,31.5,21.4,26.3,0
2029,7/5/2021,0,16.6,22.9,30.8,20,24.7,0
2029,7/6/2021,0,16.6,21.7,29.6,17.3,24,0
2029,7/7/2021,0,16.6,24.4,33.2,19.3,26.2,0
2029,7/8/2021,0,16.6,20,29.9,19.9,25.4,0
2029,7/9/2021,0,16.6,19.2,28.6,15.3,22.9,0
2029,7/10/2021,0,16.6,21.9,29.1,17.6,22.5,0
2029,7/11/2021,0,16.6,23.4,32.2,19.5,25.9,0
2029,7/12/2021,0,16.6,22.4,29.5,20.1,24.9,0
2029,7/13/2021,0,16.6,22,31.5,21.1,26.1,0
2029,7/14/2021,0,16.6,18.8,29.1,18.8,23.6,0
2029,7/15/2021,0,16.6,21.3,29.8,18.4,24.1,0
2029,7/16/2021,0,16.6,20,29.8,19.5,24.7,0
2029,7/17/2021,0,16.6,20.2,27.7,17.4,22.4,0
2029,7/18/2021,0,16.6,21.5,28.8,17.5,23,0
2029,7/19/2021,0,16.6,25.2,30.6,19.9,25.5,0
2029,7/20/2021,0,16.6,22,28.7,19.4,24.6,0
2029,7/21/2021,0,16.6,19.2,26.2,15.7,21.8,0
2029,7/22/2021,0,16.6,17.8,28.6,17.8,22.3,0
2029,7/23/2021,0,16.6,18.7,26,14.8,20.4,0
2029,7/24/2021,0,16.6,19.6,26.6,15.5,21.3,0
2029,7/25/2021,0,16.6,22.8,28.4,17.8,23.4,0
2029,7/26/2021,0,16.6,23.1,30.4,19.8,25.4,0
2029,7/27/2021,0,16.6,24.4,31.3,20.6,25.9,0
2029,7/28/2021,0,16.6,20.5,29.8,20.4,25.2,0
2029,7/29/2021,0,16.6,20.5,30.8,18.7,23.6,0
2029,7/30/2021,0,16.6,23.5,29.9,18.1,25.1,0
2029,7/31/2021,0,16.6,21.5,30.4,18.6,25,0
2029,8/1/2021,0,17.4,15.9,26.8,15.9,20.8,0
2029,8/2/2021,0,17.4,19,21.8,16,18.5,0
2029,8/3/2021,0,17.4,20.7,27.9,17.6,22.5,0
2029,8/4/2021,0,17.4,21.6,28.1,16.9,22.8,0
2029,8/5/2021,0,17.4,21.9,31.6,18.6,25.2,0
2029,8/6/2021,0,17.4,17.2,29.9,17.2,23.6,0
2029,8/7/2021,0,17.4,16.1,22.7,12.8,16.8,0
2029,8/8/2021,0,17.4,23.2,29,14.2,22,0
2029,8/9/2021,0,17.4,11,23.8,11,19,0
2029,8/10/2021,0,17.4,15.4,22.5,8.4,16,0
2029,8/11/2021,0,17.4,20.4,28,13,21.4,0
2029,8/12/2021,0,17.4,23.6,28.7,17.8,23.8,0
2029,8/13/2021,0,17.4,22.8,30.7,20.8,25.8,0
2029,8/14/2021,0,17.4,22.4,31,19.8,25.4,0
2029,8/15/2021,0,17.4,23.9,30.1,21.2,25.3,0
2029,8/16/2021,0,17.4,28,31.6,20.1,26,0
2029,8/17/2021,0,17.4,20.6,30.7,20.6,25.9,0
2029,8/18/2021,0,17.4,7.9,21.2,7.9,16.9,0
2029,8/19/2021,0,17.4,9,16.8,6.4,11.4,0
2029,8/20/2021,0,17.4,12.4,19.3,8.1,13.9,0
2029,8/21/2021,0,17.4,12.4,22.8,11.3,17.6,0
2029,8/22/2021,0,17.4,9.3,17.9,8.8,13.7,0
2029,8/23/2021,0,17.4,18.6,23.2,7.6,15.9,0
2029,8/24/2021,0,17.5,12,21.6,12,16.4,0
2029,8/25/2021,0,17.5,14.6,21.8,10.1,16.2,0
2029,8/26/2021,0,17.5,17.8,24.5,13,18.1,0
2029,8/27/2021,0,17.5,13.5,22.6,13.5,17.8,0
2029,8/28/2021,0,17.5,13,21.1,9.9,15,0
2029,8/29/2021,0,17.5,13.8,21.7,9.3,15.8,0
2029,8/30/2021,0,17.5,19.4,25.2,11.7,19.2,0
2029,8/31/2021,0,17.5,19.2,27.3,17.7,21.2,0
2029,9/1/2021,0,17.5,12.1,21.5,12.1,16.2,0
2029,9/2/2021,0,17.5,11.5,20.3,8.5,14.5,0
2029,9/3/2021,0,17.5,10.3,18.6,10.3,14.1,0
2029,9/4/2021,0,17.5,13.2,21.4,9.4,15.3,0
2029,9/5/2021,0,17.5,17.7,25.2,12.6,19.4,0
2029,9/6/2021,0,17.5,18.2,29.3,15.8,22.1,0
2029,9/7/2021,0,17.5,19.6,27.8,17.3,21.8,0
2029,9/8/2021,0,17.5,22.5,28.6,17.9,23.3,0
2029,9/9/2021,0,17.5,21.4,29.6,19.3,24.1,0
2029,9/10/2021,0,17.5,22.3,31.1,19,24.3,0
2029,9/11/2021,0,17.5,10.9,22.5,10.5,16.7,0
2029,9/12/2021,0,17.5,12.4,19.2,9.6,14.3,0
2029,9/13/2021,0,17.5,13.6,21.6,10.8,16,0
2029,9/14/2021,0,17.5,12.4,21.6,11,15.6,0
2029,9/15/2021,0,17.5,15.8,23,9.9,16.4,0
2029,9/16/2021,0,17.5,12.4,23.7,12.4,18.7,0
2029,9/17/2021,0,17.5,7.2,14.7,4.6,9.4,0
2029,9/18/2021,0,17.5,18.9,25.8,7.1,17.2,0
2029,9/19/2021,0,17.6,8.7,22.2,8.7,14.7,0
2029,9/20/2021,0,17.6,4.9,11,4.7,7.3,0
2029,9/21/2021,0,17.6,8.4,13.7,3.2,8.3,0
2029,9/22/2021,0,17.6,11.9,17.6,5.3,11.6,0
2029,9/23/2021,0,17.6,10.7,22.9,9,15.8,0
2029,9/24/2021,0,17.6,12.9,18.3,8.1,13.3,0
2029,9/25/2021,0,17.6,15.4,21.4,10.5,16.1,0
2029,9/26/2021,0,17.6,19.7,26.2,14.3,19.5,0
2029,9/27/2021,0,17.6,16.8,24.6,15.5,19.9,0
2029,9/28/2021,0,17.6,9.4,23,9.4,17.2,0
2029,9/29/2021,0,18.1,2.6,9.1,0.9,4.9,0
2029,9/30/2021,0,18.1,7.4,12.3,1.8,6.8,0
2029,9/30/2021,-99.9,18.1,-99.9,-99.9,-99.9,-99.9,-99.9
,,,,,,,,
,,,,,,,,
,,,,,,,,
     ,,,,,,,,
